2026-02-21,03:14:51,5609116,2,75,13016,267856,267856,0
2026-02-21,03:14:51,5609117,2,75,13017,267856,267856,0
2026-02-21,03:14:51,5609118,2,75,13018,0,267856,0
2026-02-21,03:14:51,5609119,2,75,13019,0,0,0
2026-02-21,03:15:51,5609121,2,75,13014,0,0,0
2026-02-21,03:15:51,5609122,2,75,13015,267787,267787,0
2026-02-21,03:15:51,5609123,2,75,13016,267787,267787,0
2026-02-21,03:15:51,5609124,2,75,13017,267787,267787,0
2026-02-21,03:15:51,5609125,2,75,13018,0,267787,0
2026-02-21,03:15:51,5609126,2,75,13019,0,0,0
2026-02-21,03:16:51,5609128,2,75,13014,0,0,0
2026-02-21,03:16:51,5609129,2,75,13015,266046,266046,0
2026-02-21,03:16:51,5609130,2,75,13016,266046,266046,0
2026-02-21,03:16:51,5609131,2,75,13017,266046,266046,0
2026-02-21,03:16:51,5609132,2,75,13018,0,266046,0
2026-02-21,03:16:51,5609133,2,75,13019,0,0,0
2026-02-21,03:17:51,5609135,2,75,13014,0,0,0
2026-02-21,03:17:51,5609136,2,75,13015,265099,265099,0
2026-02-21,03:17:51,5609137,2,75,13016,265099,265099,0
2026-02-21,03:17:51,5609138,2,75,13017,265099,265099,0
2026-02-21,03:17:51,5609139,2,75,13018,0,265099,0
2026-02-21,03:17:51,5609140,2,75,13019,0,0,0
2026-02-21,03:18:51,5609142,2,75,13014,0,0,0
2026-02-21,03:18:51,5609143,2,75,13015,265043,265043,0
2026-02-21,03:18:51,5609144,2,75,13016,265043,265043,0
2026-02-21,03:18:51,5609145,2,75,13017,265043,265043,0
2026-02-21,03:18:51,5609146,2,75,13018,0,265043,0
2026-02-21,03:18:51,5609147,2,75,13019,0,0,0
2026-02-21,03:19:51,5609149,2,75,13014,0,0,0
2026-02-21,03:19:51,5609150,2,75,13015,265486,265486,0
2026-02-21,03:19:51,5609151,2,75,13016,265486,265486,0
2026-02-21,03:19:51,5609152,2,75,13017,265486,265486,0
2026-02-21,03:19:51,5609153,2,75,13018,0,265486,0
2026-02-21,03:19:51,5609154,2,75,13019,0,0,0
2026-02-21,03:20:51,5609156,2,75,13014,0,0,0
2026-02-21,03:20:51,5609157,2,75,13015,270244,270250,0
2026-02-21,03:20:51,5609158,2,75,13016,270245,270250,0
2026-02-21,03:20:51,5609159,2,75,13017,270243,270250,0
2026-02-21,03:20:51,5609160,2,75,13018,0,270250,0
2026-02-21,03:20:51,5609161,2,75,13019,0,0,0
2026-02-21,03:21:51,5609163,2,75,13014,0,0,0
2026-02-21,03:21:51,5609164,2,75,13015,266383,266377,0
2026-02-21,03:21:51,5609165,2,75,13016,266382,266377,0
2026-02-21,03:21:51,5609166,2,75,13017,266384,266377,0
2026-02-21,03:21:51,5609167,2,75,13018,0,266377,0
2026-02-21,03:21:51,5609168,2,75,13019,0,0,0
2026-02-21,03:22:51,5609170,2,75,13014,0,0,0
2026-02-21,03:22:51,5609171,2,75,13015,265377,265377,0
2026-02-21,03:22:51,5609172,2,75,13016,265377,265377,0
2026-02-21,03:22:51,5609173,2,75,13017,265377,265377,0
2026-02-21,03:22:51,5609174,2,75,13018,0,265377,0
2026-02-21,03:22:51,5609175,2,75,13019,0,0,0
2026-02-21,03:23:51,5609177,2,75,13014,0,0,0
2026-02-21,03:23:51,5609178,2,75,13015,266740,266740,0
2026-02-21,03:23:51,5609179,2,75,13016,266740,266740,0
2026-02-21,03:23:51,5609180,2,75,13017,266740,266740,0
2026-02-21,03:23:51,5609181,2,75,13018,0,266740,0
2026-02-21,03:23:51,5609182,2,75,13019,0,0,0
2026-02-21,03:24:51,5609184,2,75,13014,0,0,0
2026-02-21,03:24:51,5609185,2,75,13015,265617,265617,0
2026-02-21,03:24:51,5609186,2,75,13016,265617,265617,0
2026-02-21,03:24:51,5609187,2,75,13017,265617,265617,0
2026-02-21,03:24:51,5609188,2,75,13018,0,265617,0
2026-02-21,03:24:51,5609189,2,75,13019,0,0,0
2026-02-21,03:25:51,5609191,2,75,13014,0,0,0
2026-02-21,03:25:51,5609192,2,75,13015,263834,263834,0
2026-02-21,03:25:51,5609193,2,75,13016,263834,263834,0
2026-02-21,03:25:51,5609194,2,75,13017,263834,263834,0
2026-02-21,03:25:51,5609195,2,75,13018,0,263834,0
2026-02-21,03:25:51,5609196,2,75,13019,0,0,0
2026-02-21,03:26:51,5609198,2,75,13014,0,0,0
2026-02-21,03:26:51,5609199,2,75,13015,262179,262179,0
2026-02-21,03:26:51,5609200,2,75,13016,262179,262179,0
2026-02-21,03:26:51,5609201,2,75,13017,262179,262179,0
2026-02-21,03:26:51,5609202,2,75,13018,0,262179,0
2026-02-21,03:26:51,5609203,2,75,13019,0,0,0
2026-02-21,03:27:51,5609205,2,75,13014,0,0,0
2026-02-21,03:27:51,5609206,2,75,13015,267940,267940,0
2026-02-21,03:27:51,5609207,2,75,13016,267940,267940,0
2026-02-21,03:27:51,5609208,2,75,13017,267940,267940,0
2026-02-21,03:27:51,5609209,2,75,13018,0,267940,0
2026-02-21,03:27:51,5609210,2,75,13019,0,0,0
2026-02-21,03:28:51,5609212,2,75,13014,0,0,0
2026-02-21,03:28:51,5609213,2,75,13015,266001,266001,0
2026-02-21,03:28:51,5609214,2,75,13016,266001,266001,0
2026-02-21,03:28:51,5609215,2,75,13017,266001,266001,0
2026-02-21,03:28:51,5609216,2,75,13018,0,266001,0
2026-02-21,03:28:51,5609217,2,75,13019,0,0,0
2026-02-21,03:29:51,5609219,2,75,13014,0,0,0
2026-02-21,03:29:51,5609220,2,75,13015,260791,260794,0
2026-02-21,03:29:51,5609221,2,75,13016,260794,260794,0
2026-02-21,03:29:51,5609222,2,75,13017,260794,260794,0
2026-02-21,03:29:51,5609223,2,75,13018,0,260794,0
2026-02-21,03:29:51,5609224,2,75,13019,0,0,0
2026-02-21,03:30:51,5609226,2,75,13014,0,0,0
2026-02-21,03:30:51,5609227,2,75,13015,263501,263498,0
2026-02-21,03:30:51,5609228,2,75,13016,263498,263498,0
2026-02-21,03:30:51,5609229,2,75,13017,263498,263498,0
2026-02-21,03:30:51,5609230,2,75,13018,0,263498,0
2026-02-21,03:30:51,5609231,2,75,13019,0,0,0
2026-02-21,03:31:51,5609233,2,75,13014,0,0,0
2026-02-21,03:31:51,5609234,2,75,13015,268948,268948,0
2026-02-21,03:31:51,5609235,2,75,13016,268948,268948,0
2026-02-21,03:31:51,5609236,2,75,13017,268948,268948,0
2026-02-21,03:31:51,5609237,2,75,13018,0,268948,0
2026-02-21,03:31:51,5609238,2,75,13019,0,0,0
2026-02-21,03:32:51,5609240,2,75,13014,0,0,0
2026-02-21,03:32:51,5609241,2,75,13015,264004,264004,0
2026-02-21,03:32:51,5609242,2,75,13016,264004,264004,0
2026-02-21,03:32:51,5609243,2,75,13017,264004,264004,0
2026-02-21,03:32:51,5609244,2,75,13018,0,264004,0
2026-02-21,03:32:51,5609245,2,75,13019,0,0,0
2026-02-21,03:33:51,5609247,2,75,13014,0,0,0
2026-02-21,03:33:51,5609248,2,75,13015,266953,266953,0
2026-02-21,03:33:51,5609249,2,75,13016,266953,266953,0
2026-02-21,03:33:51,5609250,2,75,13017,266953,266953,0
2026-02-21,03:33:51,5609251,2,75,13018,0,266953,0
2026-02-21,03:33:51,5609252,2,75,13019,0,0,0
2026-02-21,03:34:51,5609254,2,75,13014,0,0,0
2026-02-21,03:34:51,5609255,2,75,13015,267670,267670,0
2026-02-21,03:34:51,5609256,2,75,13016,267670,267670,0
2026-02-21,03:34:51,5609257,2,75,13017,267670,267670,0
2026-02-21,03:34:51,5609258,2,75,13018,0,267670,0
2026-02-21,03:34:51,5609259,2,75,13019,0,0,0
2026-02-21,03:35:51,5609261,2,75,13014,0,0,0
2026-02-21,03:35:51,5609262,2,75,13015,263724,263724,0
2026-02-21,03:35:51,5609263,2,75,13016,263724,263724,0
2026-02-21,03:35:51,5609264,2,75,13017,263724,263724,0
2026-02-21,03:35:51,5609265,2,75,13018,0,263724,0
2026-02-21,03:35:51,5609266,2,75,13019,0,0,0
2026-02-21,03:36:51,5609268,2,75,13014,0,0,0
2026-02-21,03:36:51,5609269,2,75,13015,264054,264054,0
2026-02-21,03:36:51,5609270,2,75,13016,264054,264054,0
2026-02-21,03:36:51,5609271,2,75,13017,264054,264054,0
2026-02-21,03:36:51,5609272,2,75,13018,0,264054,0
2026-02-21,03:36:51,5609273,2,75,13019,0,0,0
2026-02-21,03:37:51,5609275,2,75,13014,0,0,0
2026-02-21,03:37:51,5609276,2,75,13015,266683,266684,0
2026-02-21,03:37:51,5609277,2,75,13016,266683,266684,0
2026-02-21,03:37:51,5609278,2,75,13017,266684,266684,0
2026-02-21,03:37:51,5609279,2,75,13018,0,266684,0
2026-02-21,03:37:51,5609280,2,75,13019,0,0,0
2026-02-21,03:38:51,5609282,2,75,13014,0,0,0
2026-02-21,03:38:51,5609283,2,75,13015,264986,264986,0
2026-02-21,03:38:51,5609284,2,75,13016,264987,264986,0
2026-02-21,03:38:51,5609285,2,75,13017,264986,264986,0
2026-02-21,03:38:51,5609286,2,75,13018,0,264986,0
2026-02-21,03:38:51,5609287,2,75,13019,0,0,0
2026-02-21,03:39:51,5609289,2,75,13014,0,0,0
2026-02-21,03:39:51,5609290,2,75,13015,265571,265571,0
2026-02-21,03:39:51,5609291,2,75,13016,265571,265571,0
2026-02-21,03:39:51,5609292,2,75,13017,265571,265571,0
2026-02-21,03:39:51,5609293,2,75,13018,0,265571,0
2026-02-21,03:39:51,5609294,2,75,13019,0,0,0
2026-02-21,03:40:51,5609296,2,75,13014,0,0,0
2026-02-21,03:40:51,5609297,2,75,13015,271026,271026,0
2026-02-21,03:40:51,5609298,2,75,13016,271026,271026,0
2026-02-21,03:40:51,5609299,2,75,13017,271026,271026,0
2026-02-21,03:40:51,5609300,2,75,13018,0,271026,0
2026-02-21,03:40:51,5609301,2,75,13019,0,0,0
2026-02-21,03:41:51,5609303,2,75,13014,0,0,0
2026-02-21,03:41:51,5609304,2,75,13015,258037,258037,0
2026-02-21,03:41:51,5609305,2,75,13016,258037,258037,0
2026-02-21,03:41:51,5609306,2,75,13017,258037,258037,0
2026-02-21,03:41:51,5609307,2,75,13018,0,258037,0
2026-02-21,03:41:51,5609308,2,75,13019,0,0,0
2026-02-21,03:42:51,5609310,2,75,13014,0,0,0
2026-02-21,03:42:51,5609311,2,75,13015,261645,261645,0
2026-02-21,03:42:51,5609312,2,75,13016,261645,261645,0
2026-02-21,03:42:51,5609313,2,75,13017,261645,261645,0
2026-02-21,03:42:51,5609314,2,75,13018,0,261645,0
2026-02-21,03:42:51,5609315,2,75,13019,0,0,0
2026-02-21,03:43:51,5609317,2,75,13014,0,0,0
2026-02-21,03:43:51,5609318,2,75,13015,265974,265974,0
2026-02-21,03:43:51,5609319,2,75,13016,265974,265974,0
2026-02-21,03:43:51,5609320,2,75,13017,265974,265974,0
2026-02-21,03:43:51,5609321,2,75,13018,0,265974,0
2026-02-21,03:43:51,5609322,2,75,13019,0,0,0
2026-02-21,03:44:51,5609324,2,75,13014,0,0,0
2026-02-21,03:44:51,5609325,2,75,13015,268595,268595,0
2026-02-21,03:44:51,5609326,2,75,13016,268595,268595,0
2026-02-21,03:44:51,5609327,2,75,13017,268595,268595,0
2026-02-21,03:44:51,5609328,2,75,13018,0,268595,0
2026-02-21,03:44:51,5609329,2,75,13019,0,0,0
2026-02-21,03:45:51,5609331,2,75,13014,0,0,0
2026-02-21,03:45:51,5609332,2,75,13015,268722,268722,0
2026-02-21,03:45:51,5609333,2,75,13016,268722,268722,0
2026-02-21,03:45:51,5609334,2,75,13017,268722,268722,0
2026-02-21,03:45:51,5609335,2,75,13018,0,268722,0
2026-02-21,03:45:51,5609336,2,75,13019,0,0,0
2026-02-21,03:46:51,5609338,2,75,13014,0,0,0
2026-02-21,03:46:51,5609339,2,75,13015,263770,263770,0
2026-02-21,03:46:51,5609340,2,75,13016,263770,263770,0
2026-02-21,03:46:51,5609341,2,75,13017,263770,263770,0
2026-02-21,03:46:51,5609342,2,75,13018,0,263770,0
2026-02-21,03:46:51,5609343,2,75,13019,0,0,0
2026-02-21,03:47:51,5609345,2,75,13014,0,0,0
2026-02-21,03:47:51,5609346,2,75,13015,265035,265035,0
2026-02-21,03:47:51,5609347,2,75,13016,265035,265035,0
2026-02-21,03:47:51,5609348,2,75,13017,265035,265035,0
2026-02-21,03:47:51,5609349,2,75,13018,0,265035,0
2026-02-21,03:47:51,5609350,2,75,13019,0,0,0
2026-02-21,03:48:51,5609352,2,75,13014,0,0,0
2026-02-21,03:48:51,5609353,2,75,13015,268768,268768,0
2026-02-21,03:48:51,5609354,2,75,13016,268768,268768,0
2026-02-21,03:48:51,5609355,2,75,13017,268768,268768,0
2026-02-21,03:48:51,5609356,2,75,13018,0,268768,0
2026-02-21,03:48:51,5609357,2,75,13019,0,0,0
2026-02-21,03:49:51,5609359,2,75,13014,0,0,0
2026-02-21,03:49:51,5609360,2,75,13015,264751,264751,0
2026-02-21,03:49:51,5609361,2,75,13016,264751,264751,0
2026-02-21,03:49:51,5609362,2,75,13017,264751,264751,0
2026-02-21,03:49:51,5609363,2,75,13018,0,264751,0
2026-02-21,03:49:51,5609364,2,75,13019,0,0,0
2026-02-21,03:50:51,5609366,2,75,13014,0,0,0
2026-02-21,03:50:51,5609367,2,75,13015,261474,261474,0
2026-02-21,03:50:51,5609368,2,75,13016,261474,261474,0
2026-02-21,03:50:51,5609369,2,75,13017,261474,261474,0
2026-02-21,03:50:51,5609370,2,75,13018,0,261474,0
2026-02-21,03:50:51,5609371,2,75,13019,0,0,0
2026-02-21,03:51:51,5609373,2,75,13014,0,0,0
2026-02-21,03:51:51,5609374,2,75,13015,266799,266799,0
2026-02-21,03:51:51,5609375,2,75,13016,266799,266799,0
2026-02-21,03:51:51,5609376,2,75,13017,266799,266799,0
2026-02-21,03:51:51,5609377,2,75,13018,0,266799,0
2026-02-21,03:51:51,5609378,2,75,13019,0,0,0
2026-02-21,03:52:51,5609380,2,75,13014,0,0,0
2026-02-21,03:52:51,5609381,2,75,13015,262365,262365,0
2026-02-21,03:52:51,5609382,2,75,13016,262365,262365,0
2026-02-21,03:52:51,5609383,2,75,13017,262365,262365,0
2026-02-21,03:52:51,5609384,2,75,13018,0,262365,0
2026-02-21,03:52:51,5609385,2,75,13019,0,0,0
2026-02-21,03:53:51,5609387,2,75,13014,0,0,0
2026-02-21,03:53:51,5609388,2,75,13015,268996,268996,0
2026-02-21,03:53:51,5609389,2,75,13016,268996,268996,0
2026-02-21,03:53:51,5609390,2,75,13017,268996,268996,0
2026-02-21,03:53:51,5609391,2,75,13018,0,268996,0
2026-02-21,03:53:51,5609392,2,75,13019,0,0,0
2026-02-21,03:54:51,5609394,2,75,13014,0,0,0
2026-02-21,03:54:51,5609395,2,75,13015,262079,262079,0
2026-02-21,03:54:51,5609396,2,75,13016,262079,262079,0
2026-02-21,03:54:51,5609397,2,75,13017,262079,262079,0
2026-02-21,03:54:51,5609398,2,75,13018,0,262079,0
2026-02-21,03:54:51,5609399,2,75,13019,0,0,0
2026-02-21,03:55:51,5609401,2,75,13014,0,0,0
2026-02-21,03:55:51,5609402,2,75,13015,260624,260624,0
2026-02-21,03:55:51,5609403,2,75,13016,260624,260624,0
2026-02-21,03:55:51,5609404,2,75,13017,260624,260624,0
2026-02-21,03:55:51,5609405,2,75,13018,0,260624,0
2026-02-21,03:55:51,5609406,2,75,13019,0,0,0
2026-02-21,03:56:51,5609408,2,75,13014,0,0,0
2026-02-21,03:56:51,5609409,2,75,13015,260386,260386,0
2026-02-21,03:56:51,5609410,2,75,13016,260386,260386,0
2026-02-21,03:56:51,5609411,2,75,13017,260386,260386,0
2026-02-21,03:56:51,5609412,2,75,13018,0,260386,0
2026-02-21,03:56:51,5609413,2,75,13019,0,0,0
2026-02-21,03:57:51,5609415,2,75,13014,0,0,0
2026-02-21,03:57:51,5609416,2,75,13015,265850,265851,0
2026-02-21,03:57:51,5609417,2,75,13016,265850,265851,0
2026-02-21,03:57:51,5609418,2,75,13017,265850,265851,0
2026-02-21,03:57:51,5609419,2,75,13018,0,265851,0
2026-02-21,03:57:51,5609420,2,75,13019,0,0,0
2026-02-21,03:58:51,5609422,2,75,13014,0,0,0
2026-02-21,03:58:51,5609423,2,75,13015,265577,265576,0
2026-02-21,03:58:51,5609424,2,75,13016,265577,265576,0
2026-02-21,03:58:51,5609425,2,75,13017,265577,265576,0
2026-02-21,03:58:51,5609426,2,75,13018,0,265576,0
2026-02-21,03:58:51,5609427,2,75,13019,0,0,0
2026-02-21,03:59:51,5609429,2,75,13014,0,0,0
2026-02-21,03:59:51,5609430,2,75,13015,264869,264869,0
2026-02-21,03:59:51,5609431,2,75,13016,264869,264869,0
2026-02-21,03:59:51,5609432,2,75,13017,264869,264869,0
2026-02-21,03:59:51,5609433,2,75,13018,0,264869,0
2026-02-21,03:59:51,5609434,2,75,13019,0,0,0
2026-02-21,04:00:51,5609436,2,75,13014,0,0,0
2026-02-21,04:00:51,5609437,2,75,13015,262087,262087,0
2026-02-21,04:00:51,5609438,2,75,13016,262087,262087,0
2026-02-21,04:00:51,5609439,2,75,13017,262087,262087,0
2026-02-21,04:00:51,5609440,2,75,13018,0,262087,0
2026-02-21,04:00:51,5609441,2,75,13019,0,0,0
2026-02-21,04:01:51,5609443,2,75,13014,0,0,0
2026-02-21,04:01:51,5609444,2,75,13015,267296,267296,0
2026-02-21,04:01:51,5609445,2,75,13016,267296,267296,0
2026-02-21,04:01:51,5609446,2,75,13017,267296,267296,0
2026-02-21,04:01:51,5609447,2,75,13018,0,267296,0
2026-02-21,04:01:51,5609448,2,75,13019,0,0,0
2026-02-21,04:02:51,5609450,2,75,13014,0,0,0
2026-02-21,04:02:51,5609451,2,75,13015,261024,261024,0
2026-02-21,04:02:51,5609452,2,75,13016,261024,261024,0
2026-02-21,04:02:51,5609453,2,75,13017,261024,261024,0
2026-02-21,04:02:51,5609454,2,75,13018,0,261024,0
2026-02-21,04:02:51,5609455,2,75,13019,0,0,0
2026-02-21,04:03:51,5609457,2,75,13014,0,0,0
2026-02-21,04:03:51,5609458,2,75,13015,262672,262672,0
2026-02-21,04:03:51,5609459,2,75,13016,262672,262672,0
2026-02-21,04:03:51,5609460,2,75,13017,262672,262672,0
2026-02-21,04:03:51,5609461,2,75,13018,0,262672,0
2026-02-21,04:03:51,5609462,2,75,13019,0,0,0
2026-02-21,04:04:51,5609464,2,75,13014,0,0,0
2026-02-21,04:04:51,5609465,2,75,13015,264372,264372,0
2026-02-21,04:04:51,5609466,2,75,13016,264372,264372,0
2026-02-21,04:04:51,5609467,2,75,13017,264372,264372,0
2026-02-21,04:04:51,5609468,2,75,13018,0,264372,0
2026-02-21,04:04:51,5609469,2,75,13019,0,0,0
2026-02-21,04:05:51,5609471,2,75,13014,0,0,0
2026-02-21,04:05:51,5609472,2,75,13015,263783,263783,0
2026-02-21,04:05:51,5609473,2,75,13016,263783,263783,0
2026-02-21,04:05:51,5609474,2,75,13017,263783,263783,0
2026-02-21,04:05:51,5609475,2,75,13018,0,263783,0
2026-02-21,04:05:51,5609476,2,75,13019,0,0,0
2026-02-21,04:06:51,5609478,2,75,13014,0,0,0
2026-02-21,04:06:51,5609479,2,75,13015,261984,261984,0
2026-02-21,04:06:51,5609480,2,75,13016,261984,261984,0
2026-02-21,04:06:51,5609481,2,75,13017,261984,261984,0
2026-02-21,04:06:51,5609482,2,75,13018,0,261984,0
2026-02-21,04:06:51,5609483,2,75,13019,0,0,0
2026-02-21,04:07:51,5609485,2,75,13014,0,0,0
2026-02-21,04:07:51,5609486,2,75,13015,258073,258073,0
2026-02-21,04:07:51,5609487,2,75,13016,258073,258073,0
2026-02-21,04:07:51,5609488,2,75,13017,258073,258073,0
2026-02-21,04:07:51,5609489,2,75,13018,0,258073,0
2026-02-21,04:07:51,5609490,2,75,13019,0,0,0
2026-02-21,04:08:51,5609492,2,75,13014,0,0,0
2026-02-21,04:08:51,5609493,2,75,13015,265530,265530,0
2026-02-21,04:08:51,5609494,2,75,13016,265530,265530,0
2026-02-21,04:08:51,5609495,2,75,13017,265530,265530,0
2026-02-21,04:08:51,5609496,2,75,13018,0,265530,0
2026-02-21,04:08:51,5609497,2,75,13019,0,0,0
2026-02-21,04:09:51,5609499,2,75,13014,0,0,0
2026-02-21,04:09:51,5609500,2,75,13015,260029,260029,0
2026-02-21,04:09:51,5609501,2,75,13016,260029,260029,0
2026-02-21,04:09:51,5609502,2,75,13017,260029,260029,0
2026-02-21,04:09:51,5609503,2,75,13018,0,260029,0
2026-02-21,04:09:51,5609504,2,75,13019,0,0,0
2026-02-21,04:10:51,5609506,2,75,13014,0,0,0
2026-02-21,04:10:51,5609507,2,75,13015,268532,268541,0
2026-02-21,04:10:51,5609508,2,75,13016,268534,268541,0
2026-02-21,04:10:51,5609509,2,75,13017,268531,268541,0
2026-02-21,04:10:51,5609510,2,75,13018,0,268541,0
